catalog_name,product_name,product_url,product_reviews,product_stars,price,pic_url
Books,Crazy Rich Asians (Crazy Rich Asians Trilogy),https://www.amazon.com/Crazy-Rich-Asians-Trilogy/dp/0345803787/ref=zg_bs_books_4?_encoding=UTF8&psc=1&refRID=1MK2C0ATZKPSK7BV89DJ,"2,143",4.1 out of 5 stars,$9.60,"https://images-na.ssl-images-amazon.com/images/I/71q58xf-k8L._AC_UL200_SR200,200_.jpg"
Books,"Liars, Leakers, and Liberals: The Case Against the…",https://www.amazon.com/Liars-Leakers-Liberals-Anti-Trump-Conspiracy/dp/1546083421/ref=zg_bs_books_5?_encoding=UTF8&psc=1&refRID=1MK2C0ATZKPSK7BV89DJ,235,4.7 out of 5 stars,$16.20,"https://images-na.ssl-images-amazon.com/images/I/51BoOZs2v4L._AC_UL200_SR200,200_.jpg"
Books,Fear: Trump in the White House,https://www.amazon.com/Fear-Trump-White-Bob-Woodward/dp/1501175513/ref=zg_bs_books_6?_encoding=UTF8&psc=1&refRID=1MK2C0ATZKPSK7BV89DJ,not found,not found,$24.99,"https://images-na.ssl-images-amazon.com/images/I/81mvmj8ZRwL._AC_UL200_SR200,200_.jpg"
Books,The Donald J. Trump Presidential Twitter Library,https://www.amazon.com/Donald-Trump-Presidential-Twitter-Library/dp/1984801880/ref=zg_bs_books_7?_encoding=UTF8&psc=1&refRID=1MK2C0ATZKPSK7BV89DJ,27,4.7 out of 5 stars,$12.76,"https://images-na.ssl-images-amazon.com/images/I/A11QNwPTwVL._AC_UL200_SR200,200_.jpg"
Books,First Day Jitters (Mrs. Hartwells classroom…,https://www.amazon.com/First-Jitters-Hartwells-classroom-adventures/dp/158089061X/ref=zg_bs_books_8?_encoding=UTF8&psc=1&refRID=1MK2C0ATZKPSK7BV89DJ,363,4.7 out of 5 stars,$4.93,"https://images-na.ssl-images-amazon.com/images/I/81KgBrdPmeL._AC_UL200_SR200,200_.jpg"
Books,The Subtle Art of Not Giving a F*ck: A…,https://www.amazon.com/Subtle-Art-Not-Giving-Counterintuitive/dp/0062457713/ref=zg_bs_books_9?_encoding=UTF8&psc=1&refRID=1MK2C0ATZKPSK7BV89DJ,"3,944",4.4 out of 5 stars,$14.99,"https://images-na.ssl-images-amazon.com/images/I/51jkG-DeyeL._AC_UL200_SR200,200_.jpg"
Books,Publication Manual of the American…,https://www.amazon.com/Publication-Manual-American-Psychological-Association/dp/1433805618/ref=zg_bs_books_10?_encoding=UTF8&psc=1&refRID=1MK2C0ATZKPSK7BV89DJ,"4,372",4.3 out of 5 stars,$18.43,"https://images-na.ssl-images-amazon.com/images/I/71-kfoVRIqL._AC_UL200_SR200,200_.jpg"
Books,The 5 Love Languages: The Secret to Love that…,https://www.amazon.com/Love-Languages-Secret-that-Lasts/dp/080241270X/ref=zg_bs_books_11?_encoding=UTF8&psc=1&refRID=1MK2C0ATZKPSK7BV89DJ,"13,026",4.8 out of 5 stars,$9.35,"https://images-na.ssl-images-amazon.com/images/I/51ItBwnbJ6L._AC_UL200_SR200,200_.jpg"
Books,12 Rules for Life: An Antidote to Chaos,https://www.amazon.com/12-Rules-Life-Antidote-Chaos/dp/0345816021/ref=zg_bs_books_12?_encoding=UTF8&psc=1&refRID=1MK2C0ATZKPSK7BV89DJ,"3,158",4.7 out of 5 stars,$15.57,"https://images-na.ssl-images-amazon.com/images/I/71NzkQRXZgL._AC_UL200_SR200,200_.jpg"
Books,First 100 Words,https://www.amazon.com/First-100-Words-Roger-Priddy/dp/0312510780/ref=zg_bs_books_13?_encoding=UTF8&psc=1&refRID=1MK2C0ATZKPSK7BV89DJ,"7,922",4.6 out of 5 stars,$3.94,"https://images-na.ssl-images-amazon.com/images/I/71gU40iqu5L._AC_UL200_SR200,200_.jpg"
Books,The Plant Paradox: The Hidden Dangers in…,https://www.amazon.com/Plant-Paradox-Dangers-Healthy-Disease/dp/006242713X/ref=zg_bs_books_14?_encoding=UTF8&psc=1&refRID=1MK2C0ATZKPSK7BV89DJ,"1,630",4.4 out of 5 stars,$17.39,"https://images-na.ssl-images-amazon.com/images/I/81l3xKTTzNL._AC_UL200_SR200,200_.jpg"
Books,You Are a Badass: How to Stop Doubting Your…,https://www.amazon.com/You-Are-Badass-Doubting-Greatness/dp/0762447699/ref=zg_bs_books_15?_encoding=UTF8&psc=1&refRID=1MK2C0ATZKPSK7BV89DJ,"3,683",4.6 out of 5 stars,$9.59,"https://images-na.ssl-images-amazon.com/images/I/51ypp1C%2B97L._AC_UL200_SR200,200_.jpg"
Computers & Accessories,"BENGOO G9000 Stereo Gaming Headset for PS4, PC, Xbox One Controller, Noise Cancelling Over…",https://www.amazon.com/BENGOO-Controller-Cancelling-Headphones-Surround/dp/B01H6GUCCQ/ref=zg_bs_pc_1?_encoding=UTF8&psc=1&refRID=AZ2NVZJ90VKMXRFKXMCX,"5,100",4.2 out of 5 stars,$25.99,"https://images-na.ssl-images-amazon.com/images/I/61lK8SdSXXL._AC_UL200_SR200,200_.jpg"
Computers & Accessories,"NETGEAR R6700 Nighthawk AC1750 Dual Band Smart WiFi Router, Gigabit Ethernet (R6700)",https://www.amazon.com/NETGEAR-R6700-Nighthawk-Gigabit-Ethernet/dp/B00R2AZLD2/ref=zg_bs_pc_2?_encoding=UTF8&psc=1&refRID=AZ2NVZJ90VKMXRFKXMCX,"21,021",4.1 out of 5 stars,$89.99,"https://images-na.ssl-images-amazon.com/images/I/91-tQAAX4jL._AC_UL200_SR200,200_.jpg"
Computers & Accessories,"Fire 7 Tablet with Alexa, 7"" Display, 8 GB, Black - with Special Offers",https://www.amazon.com/All-New-Amazon-Fire-7-Tablet/dp/B01GEW27DA/ref=zg_bs_pc_3?_encoding=UTF8&psc=1&refRID=AZ2NVZJ90VKMXRFKXMCX,"35,800",4.0 out of 5 stars,$49.99,"https://images-na.ssl-images-amazon.com/images/I/61-H8NmkaXL._AC_UL200_SR200,200_.jpg"
Computers & Accessories,"Fire HD 8 Tablet with Alexa, 8"" HD Display, 32 GB, Black - with Special Offers",https://www.amazon.com/Fire-Tablet-Alexa-Display-Black/dp/B01J94T4R2/ref=zg_bs_pc_4?_encoding=UTF8&psc=1&refRID=AZ2NVZJ90VKMXRFKXMCX,"45,444",4.2 out of 5 stars,$89.99,"https://images-na.ssl-images-amazon.com/images/I/61ZAWVoW9BL._AC_UL200_SR200,200_.jpg"
Computers & Accessories,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS,…",https://www.amazon.com/Anker-4-Port-Macbook-Surface-Notebook/dp/B00XMD7KPU/ref=zg_bs_pc_5?_encoding=UTF8&psc=1&refRID=AZ2NVZJ90VKMXRFKXMCX,"4,728",4.2 out of 5 stars,$9.99,"https://images-na.ssl-images-amazon.com/images/I/31-G3e67CmL._AC_UL200_SR200,200_.jpg"
Computers & Accessories,HP Pavilion 21.5-Inch IPS LED HDMI VGA Monitor,https://www.amazon.com/HP-Pavilion-21-5-Inch-HDMI-Monitor/dp/B015WCV70W/ref=zg_bs_pc_6?_encoding=UTF8&psc=1&refRID=AZ2NVZJ90VKMXRFKXMCX,"3,704",4.4 out of 5 stars,$89.99,"https://images-na.ssl-images-amazon.com/images/I/91tb3AvQSRL._AC_UL200_SR200,200_.jpg"
Computers & Accessories,"Fire 7 Tablet with Alexa, 7"" Display, 8 GB, Marine Blue - with Special Offers",https://www.amazon.com/Fire-Tablet-Alexa-Display-Marine/dp/B01IO618J8/ref=zg_bs_pc_7?_encoding=UTF8&psc=1&refRID=AZ2NVZJ90VKMXRFKXMCX,"35,799",4.0 out of 5 stars,$49.99,"https://images-na.ssl-images-amazon.com/images/I/61C0A2KC%2BfL._AC_UL200_SR200,200_.jpg"
Computers & Accessories,"Sceptre E205W-1600 20"" 75Hz Ultra Thin LED Monitor HDMI VGA Build-in Speakers, Metallic…",https://www.amazon.com/Sceptre-E205W-1600-Monitor-Speakers-Metallic/dp/B00S8W8QMG/ref=zg_bs_pc_8?_encoding=UTF8&psc=1&refRID=AZ2NVZJ90VKMXRFKXMCX,636,4.0 out of 5 stars,$66.49,"https://images-na.ssl-images-amazon.com/images/I/81Qc05z5MNL._AC_UL200_SR200,200_.jpg"
Computers & Accessories,"ONIKUMA Gaming Headset - Headset Gaming Headphone for PS4, Xbox One (Adapter Need),…",https://www.amazon.com/ONIKUMA-Gaming-Headset-Noise-canceling-Microphone/dp/B078RJGK35/ref=zg_bs_pc_9?_encoding=UTF8&psc=1&refRID=AZ2NVZJ90VKMXRFKXMCX,"1,122",4.3 out of 5 stars,$27.99,"https://images-na.ssl-images-amazon.com/images/I/61bguONkF7L._AC_UL200_SR200,200_.jpg"
Computers & Accessories,"Fire 7 Tablet with Alexa, 7"" Display, 8 GB, Punch Red - with Special Offers",https://www.amazon.com/Fire-Tablet-Alexa-Display-Punch/dp/B01J90OCNM/ref=zg_bs_pc_10?_encoding=UTF8&psc=1&refRID=AZ2NVZJ90VKMXRFKXMCX,"35,799",4.0 out of 5 stars,$49.99,"https://images-na.ssl-images-amazon.com/images/I/61GGs6rs79L._AC_UL200_SR200,200_.jpg"
Computers & Accessories,"Fire HD 10 Tablet with Alexa Hands-Free, 10.1"" 1080p Full HD Display, 32 GB, Marine Blue - with…",https://www.amazon.com/All-New-Amazon-Fire-HD-10-Inch-Tablet-32GB-Blue/dp/B01M6YJEAH/ref=zg_bs_pc_11?_encoding=UTF8&psc=1&refRID=AZ2NVZJ90VKMXRFKXMCX,"22,321",4.3 out of 5 stars,$149.99,"https://images-na.ssl-images-amazon.com/images/I/617J7XbwZqL._AC_UL200_SR200,200_.jpg"
Computers & Accessories,"TP-Link AC1750 Smart WiFi Router - Dual Band Gigabit Wireless Internet Routers for home,…",https://www.amazon.com/TP-Link-AC1750-Smart-WiFi-Router/dp/B079JD7F7G/ref=zg_bs_pc_12?_encoding=UTF8&psc=1&refRID=AZ2NVZJ90VKMXRFKXMCX,47,4.4 out of 5 stars,$69.99,"https://images-na.ssl-images-amazon.com/images/I/61lOTXr9B1L._AC_UL200_SR200,200_.jpg"
Computers & Accessories,"Fire HD 10 Tablet with Alexa Hands-Free, 10.1"" 1080p Full HD Display, 32 GB, Black - with…",https://www.amazon.com/All-New-Amazon-Fire-HD-10-Inch-Tablet-32GB-Black/dp/B01J6RPGKG/ref=zg_bs_pc_13?_encoding=UTF8&psc=1&refRID=AZ2NVZJ90VKMXRFKXMCX,"22,321",4.3 out of 5 stars,$149.99,"https://images-na.ssl-images-amazon.com/images/I/61fTH8Uil9L._AC_UL200_SR200,200_.jpg"
Computers & Accessories,AmazonBasics USB 2.0 Extension Cable - A-Male to A-Female - 9.8 Feet (3 Meters),https://www.amazon.com/AmazonBasics-Extension-Cable-Male-Female/dp/B00NH11PEY/ref=zg_bs_pc_14?_encoding=UTF8&psc=1&refRID=AZ2NVZJ90VKMXRFKXMCX,"7,511",4.7 out of 5 stars,$5.79,"https://images-na.ssl-images-amazon.com/images/I/81BVfQjyXgL._AC_UL200_SR200,200_.jpg"
Computers & Accessories,"Fire 7 Kids Edition Tablet, 7"" Display, 16 GB, Blue Kid-Proof Case",https://www.amazon.com/All-New-Amazon-Fire-7-Kids-Edition-Tablet/dp/B01J90MSDS/ref=zg_bs_pc_15?_encoding=UTF8&psc=1&refRID=AZ2NVZJ90VKMXRFKXMCX,"9,104",4.2 out of 5 stars,$99.99,"https://images-na.ssl-images-amazon.com/images/I/61nLCQmSqOL._AC_UL200_SR200,200_.jpg"
Movies & TV,Ready Player One,https://www.amazon.com/Ready-Player-One-BD-Blu-ray/dp/B079P9BWR8/ref=zg_bs_movies-tv_1?_encoding=UTF8&psc=1&refRID=PZGWK1871WR1GGWWDZQB,556,3.9 out of 5 stars,$19.99,"https://images-na.ssl-images-amazon.com/images/I/91QBdwYGsLL._AC_UL200_SR200,200_.jpg"
Movies & TV,Deadpool 2 [Blu-ray],https://www.amazon.com/Deadpool-2-Blu-ray-Ryan-Reynolds/dp/B07CF6X6XF/ref=zg_bs_movies-tv_2?_encoding=UTF8&psc=1&refRID=PZGWK1871WR1GGWWDZQB,65,4.2 out of 5 stars,$22.96,"https://images-na.ssl-images-amazon.com/images/I/91EmoUtjwML._AC_UL200_SR200,200_.jpg"
Movies & TV,Avatar - The Last Airbender: The Complete…,https://www.amazon.com/Avatar-Last-Airbender-Complete-Blu-ray/dp/B07BC5STNG/ref=zg_bs_movies-tv_3?_encoding=UTF8&psc=1&refRID=PZGWK1871WR1GGWWDZQB,939,4.3 out of 5 stars,$29.59,"https://images-na.ssl-images-amazon.com/images/I/51epl4GlRXL._AC_UL200_SR200,200_.jpg"
Movies & TV,Batman: The Complete Animated Series Deluxe…,https://www.amazon.com/Batman-Complete-Animated-Limited-Blu-ray/dp/B07FSRBWXK/ref=zg_bs_movies-tv_4?_encoding=UTF8&psc=1&refRID=PZGWK1871WR1GGWWDZQB,127,4.1 out of 5 stars,$101.61,"https://images-na.ssl-images-amazon.com/images/I/81deFoS-mSL._AC_UL200_SR200,200_.jpg"
Movies & TV,I Can Only Imagine,https://www.amazon.com/Can-Only-Imagine-Madeline-Carroll/dp/B07BLJ4MD7/ref=zg_bs_movies-tv_5?_encoding=UTF8&psc=1&refRID=PZGWK1871WR1GGWWDZQB,"1,158",4.9 out of 5 stars,$11.98,"https://images-na.ssl-images-amazon.com/images/I/91YwyP90UpL._AC_UL200_SR200,200_.jpg"
Movies & TV,The Greatest Showman,https://www.amazon.com/Greatest-Showman-Hugh-Jackman/dp/B077R2WHSB/ref=zg_bs_movies-tv_6?_encoding=UTF8&psc=1&refRID=PZGWK1871WR1GGWWDZQB,"3,857",4.6 out of 5 stars,$11.99,"https://images-na.ssl-images-amazon.com/images/I/61Z4q4mWnfL._AC_UL200_SR200,200_.jpg"
Movies & TV,The Greatest Showman,https://www.amazon.com/Greatest-Showman-Blu-ray-Hugh-Jackman/dp/B077R32LVQ/ref=zg_bs_movies-tv_7?_encoding=UTF8&psc=1&refRID=PZGWK1871WR1GGWWDZQB,"3,857",4.6 out of 5 stars,$14.99,"https://images-na.ssl-images-amazon.com/images/I/A1mzuDXEISL._AC_UL200_SR200,200_.jpg"
Movies & TV,Ready Player One (4K UHD/BD) [Blu-ray],https://www.amazon.com/Ready-Player-One-UHD-Blu-ray/dp/B079PDJSJ8/ref=zg_bs_movies-tv_8?_encoding=UTF8&psc=1&refRID=PZGWK1871WR1GGWWDZQB,556,3.9 out of 5 stars,$23.99,"https://images-na.ssl-images-amazon.com/images/I/71l6EyaalsL._AC_UL200_SR200,200_.jpg"
Movies & TV,Jurassic World: Fallen Kingdom [Blu-ray],https://www.amazon.com/Jurassic-World-Fallen-Kingdom-Blu-ray/dp/B07DQ3ZWYS/ref=zg_bs_movies-tv_9?_encoding=UTF8&psc=1&refRID=PZGWK1871WR1GGWWDZQB,77,3.8 out of 5 stars,$24.96,"https://images-na.ssl-images-amazon.com/images/I/81L4sZDCZCL._AC_UL200_SR200,200_.jpg"
Movies & TV,Black Panther [Blu-ray],https://www.amazon.com/Black-Panther-Blu-ray-Chadwick-Boseman/dp/B079F9D91N/ref=zg_bs_movies-tv_10?_encoding=UTF8&psc=1&refRID=PZGWK1871WR1GGWWDZQB,"2,668",4.1 out of 5 stars,$18.39,"https://images-na.ssl-images-amazon.com/images/I/91Iu1P4N8LL._AC_UL200_SR200,200_.jpg"
Movies & TV,Deadpool 2 [Blu-ray],https://www.amazon.com/Deadpool-2-Blu-ray-Ryan-Reynolds/dp/B07CF6X6XG/ref=zg_bs_movies-tv_11?_encoding=UTF8&psc=1&refRID=PZGWK1871WR1GGWWDZQB,65,4.2 out of 5 stars,$27.96,"https://images-na.ssl-images-amazon.com/images/I/91VrikvTgaL._AC_UL200_SR200,200_.jpg"
Movies & TV,Harry Potter: Complete 8-Film Collection [Blu-ray],https://www.amazon.com/Harry-Potter-Complete-Collection-Blu-ray/dp/B005OCFHHK/ref=zg_bs_movies-tv_12?_encoding=UTF8&psc=1&refRID=PZGWK1871WR1GGWWDZQB,"6,912",4.4 out of 5 stars,$50.87,"https://images-na.ssl-images-amazon.com/images/I/91reTAYWeNL._AC_UL200_SR200,200_.jpg"
Movies & TV,A Quiet Place,https://www.amazon.com/Quiet-Place-Blu-ray-John-Krasinski/dp/B07CF6X8S7/ref=zg_bs_movies-tv_13?_encoding=UTF8&psc=1&refRID=PZGWK1871WR1GGWWDZQB,804,4.1 out of 5 stars,$15.99,"https://images-na.ssl-images-amazon.com/images/I/A1bJxZhQcCL._AC_UL200_SR200,200_.jpg"
Movies & TV,Isle of Dogs [Blu-ray],https://www.amazon.com/Isle-Dogs-Blu-ray-Bryan-Cranston/dp/B07BF1Z36Z/ref=zg_bs_movies-tv_14?_encoding=UTF8&psc=1&refRID=PZGWK1871WR1GGWWDZQB,118,4.3 out of 5 stars,$15.99,"https://images-na.ssl-images-amazon.com/images/I/91z2CY9bhWL._AC_UL200_SR200,200_.jpg"
Movies & TV,Super Troopers 2,https://www.amazon.com/Super-Troopers-Blu-ray-Seann-William/dp/B07BZC8L3B/ref=zg_bs_movies-tv_15?_encoding=UTF8&psc=1&refRID=PZGWK1871WR1GGWWDZQB,272,3.7 out of 5 stars,$15.99,"https://images-na.ssl-images-amazon.com/images/I/91bItVk9JaL._AC_UL200_SR200,200_.jpg"
"Patio, Lawn & Garden",TERRO T300 Liquid Ant Baits - 6 Pack,https://www.amazon.com/TERRO-T300-Liquid-Ant-Baits/dp/B074GX2H52/ref=zg_bs_lawn-garden_1?_encoding=UTF8&refRID=53T3C9D1173NGJFE20BR,"7,319",4.4 out of 5 stars,$4.69 - $83.33,"https://images-na.ssl-images-amazon.com/images/I/91Sl%2BI74ypL._AC_UL200_SR200,200_.jpg"
"Patio, Lawn & Garden",RESCUE! Fly Trap Disposable,https://www.amazon.com/RESCUE-Fly-Trap-Disposable/dp/B07CDM9TY1/ref=zg_bs_lawn-garden_2?_encoding=UTF8&refRID=53T3C9D1173NGJFE20BR,"3,392",4.0 out of 5 stars,$4.98 - $66.41,"https://images-na.ssl-images-amazon.com/images/I/4182yPs0A%2BL._AC_UL200_SR200,200_.jpg"
"Patio, Lawn & Garden",Twinkle Star 300 LED Window Curtain String Light for Wedding Party Home Garden Bedroom…,https://www.amazon.com/Twinkle-Star-Curtain-Wedding-Decorations/dp/B01LLSNG1E/ref=zg_bs_lawn-garden_3?_encoding=UTF8&psc=1&refRID=53T3C9D1173NGJFE20BR,"1,329",4.3 out of 5 stars,$15.99,"https://images-na.ssl-images-amazon.com/images/I/614ajWktVtL._AC_UL200_SR200,200_.jpg"
"Patio, Lawn & Garden",REPEL Lemon Eucalyptus Natural Insect Repellent Pump,https://www.amazon.com/REPEL-Eucalyptus-Natural-Insect-Repellent/dp/B07BWWQNL9/ref=zg_bs_lawn-garden_4?_encoding=UTF8&refRID=53T3C9D1173NGJFE20BR,"4,214",4.1 out of 5 stars,$4.99 - $49.63,"https://images-na.ssl-images-amazon.com/images/I/71vpm0pVxgL._AC_UL200_SR200,200_.jpg"
"Patio, Lawn & Garden","BLACK+DECKER AF-100-3ZP 30ft 0.065"" Line String Trimmer Replacement Spool, 3-Pack",https://www.amazon.com/BLACK-DECKER-AF-100-3ZP-Trimmer-Replacement/dp/B075GHPNF9/ref=zg_bs_lawn-garden_5?_encoding=UTF8&refRID=53T3C9D1173NGJFE20BR,"3,427",4.4 out of 5 stars,$18.99 - $88.89,"https://images-na.ssl-images-amazon.com/images/I/51PuXTj2d9L._AC_UL200_SR200,200_.jpg"
"Patio, Lawn & Garden",Hurricane Fan,https://www.amazon.com/Hurricane-Fan/dp/B07G2PZB1M/ref=zg_bs_lawn-garden_6?_encoding=UTF8&refRID=53T3C9D1173NGJFE20BR,"1,957",3.9 out of 5 stars,$15.31 - $139.98,"https://images-na.ssl-images-amazon.com/images/I/61LC1LTpApL._AC_UL200_SR200,200_.jpg"
"Patio, Lawn & Garden",Poolmaster 22211 Smart Test 4-Way Pool and Spa Test Strips - 50ct (Packaging may vary),https://www.amazon.com/Poolmaster-22211-Smart-4-Way-Strips/dp/B001E6E9PG/ref=zg_bs_lawn-garden_7?_encoding=UTF8&psc=1&refRID=53T3C9D1173NGJFE20BR,"1,035",4.1 out of 5 stars,$6.47,"https://images-na.ssl-images-amazon.com/images/I/710zoKs38tL._AC_UL200_SR200,200_.jpg"
"Patio, Lawn & Garden",Traeger Pellets,https://www.amazon.com/Traeger-Pellets/dp/B077BCZ44X/ref=zg_bs_lawn-garden_8?_encoding=UTF8&refRID=53T3C9D1173NGJFE20BR,975,4.6 out of 5 stars,$18.99 - $179.66,"https://images-na.ssl-images-amazon.com/images/I/91RmPAHWKWL._AC_UL200_SR200,200_.jpg"
"Patio, Lawn & Garden",Anvil Pruning Shears 8 inch Bypass Rose Clipper Professional SK-5 Steel Blade Sharp Gardening Scissors Hand Pruners,https://www.amazon.com/Pruning-Clipper-Professional-Gardening-Scissors/dp/B07DQD485N/ref=zg_bs_lawn-garden_9?_encoding=UTF8&psc=1&refRID=53T3C9D1173NGJFE20BR,41,3.9 out of 5 stars,not found,"https://images-na.ssl-images-amazon.com/images/I/71NfqIIkraL._AC_UL200_SR200,200_.jpg"
"Patio, Lawn & Garden",Mac Sports Collapsible Folding Outdoor Utility Wagon,https://www.amazon.com/Mac-Sports-Collapsible-Folding-Outdoor/dp/B01HCMGGOC/ref=zg_bs_lawn-garden_10?_encoding=UTF8&refRID=53T3C9D1173NGJFE20BR,"4,850",4.6 out of 5 stars,$66.70 - $249.99,"https://images-na.ssl-images-amazon.com/images/I/81v55vRAb7L._AC_UL200_SR200,200_.jpg"
"Patio, Lawn & Garden","BEAPCO 10036 6 Pack Fruit Fly Traps,",https://www.amazon.com/BEAPCO-10036-Pack-Fruit-Traps/dp/B00CRYOPMQ/ref=zg_bs_lawn-garden_11?_encoding=UTF8&psc=1&refRID=53T3C9D1173NGJFE20BR,"3,309",3.5 out of 5 stars,$14.54,"https://images-na.ssl-images-amazon.com/images/I/413KdAika-L._AC_UL200_SR200,200_.jpg"
"Patio, Lawn & Garden",Elucto Large Electric Bug Zapper Fly Swatter Zap Mosquito Best for Indoor and Outdoor Pest…,https://www.amazon.com/Elucto-Electric-Mosquito-DURACELL-Batteries/dp/B07CSWCNXY/ref=zg_bs_lawn-garden_12?_encoding=UTF8&refRID=53T3C9D1173NGJFE20BR,"1,669",4.4 out of 5 stars,$19.90 - $32.90,"https://images-na.ssl-images-amazon.com/images/I/61TvhtbuNXL._AC_UL200_SR200,200_.jpg"
"Patio, Lawn & Garden",Miracle-Gro Watering Can Singles - Includes 24 Pre-Measured Packets,https://www.amazon.com/Miracle-Gro-Watering-Can-Singles-Pre-Measured/dp/B076NB66GL/ref=zg_bs_lawn-garden_13?_encoding=UTF8&refRID=53T3C9D1173NGJFE20BR,"1,855",4.6 out of 5 stars,$3.98 - $176.36,"https://images-na.ssl-images-amazon.com/images/I/81Nm-TD%2BHUL._AC_UL200_SR200,200_.jpg"
"Patio, Lawn & Garden",Flexzilla Garden Lead-in Hose,https://www.amazon.com/Flexzilla-Garden-Lead-in-Hose/dp/B07CV2BS71/ref=zg_bs_lawn-garden_14?_encoding=UTF8&refRID=53T3C9D1173NGJFE20BR,"2,177",4.2 out of 5 stars,$5.69 - $180.40,"https://images-na.ssl-images-amazon.com/images/I/6195RAO5lML._AC_UL200_SR200,200_.jpg"
"Patio, Lawn & Garden",Orbit Programmable Hose Faucet Timer,https://www.amazon.com/Orbit-Programmable-Hose-Faucet-Timer/dp/B01N9UWHN7/ref=zg_bs_lawn-garden_15?_encoding=UTF8&refRID=53T3C9D1173NGJFE20BR,"4,451",3.8 out of 5 stars,$24.88 - $119.98,"https://images-na.ssl-images-amazon.com/images/I/616Hcu9ILoL._AC_UL200_SR200,200_.jpg"
Prime Pantry,"Sparkle Paper Towels, 6 Giant Rolls, Modern White, Pick-A-Size, 6 = 9 Regular Rolls",https://www.amazon.com/Sparkle-Paper-Towels-Modern-Regular/dp/B072FJR9HB/ref=zg_bs_pantry_1?_encoding=UTF8&psc=1&refRID=87WNXTV5Q1ASMF7HE10X,430,3.8 out of 5 stars,$5.74,"https://images-na.ssl-images-amazon.com/images/I/81MCu1VzTXL._AC_UL200_SR200,200_.jpg"
Prime Pantry,"Angel Soft Toilet Paper, 12 Double Rolls, 12 = 24 Regular Rolls, 264 sheets per roll - Packaging…",https://www.amazon.com/Angel-Soft-Toilet-Double-Regular/dp/B00I8DS5DA/ref=zg_bs_pantry_2?_encoding=UTF8&psc=1&refRID=87WNXTV5Q1ASMF7HE10X,"3,921",4.2 out of 5 stars,$5.49,"https://images-na.ssl-images-amazon.com/images/I/61gB8KDGJBL._AC_UL200_SR200,200_.jpg"
Prime Pantry,"Honey Nut Cheerios Naturally Flavored Sweetened Whole Grain Oat Cereal, 19.5 Ounce",https://www.amazon.com/Cheerios-Naturally-Flavored-Sweetened-Cereal/dp/B07D3FFTH2/ref=zg_bs_pantry_3?_encoding=UTF8&psc=1&refRID=87WNXTV5Q1ASMF7HE10X,31,4.5 out of 5 stars,$3.50,"https://images-na.ssl-images-amazon.com/images/I/91DlHO9Y69L._AC_UL200_SR200,200_.jpg"
Prime Pantry,"Quilted Northern Ultra Plush Toilet Paper, 12 Double Rolls, 12 = 24 Regular Rolls",https://www.amazon.com/Quilted-Northern-Toilet-Double-Regular/dp/B01DBKRWWY/ref=zg_bs_pantry_4?_encoding=UTF8&psc=1&refRID=87WNXTV5Q1ASMF7HE10X,875,4.1 out of 5 stars,$6.99,"https://images-na.ssl-images-amazon.com/images/I/91jzFe69cmL._AC_UL200_SR200,200_.jpg"
Prime Pantry,"Clorox Disinfecting Antibacterial Wipes Value Pack, Crisp Lemon and Fresh Scent - 75 Count Each…",https://www.amazon.com/Clorox-Disinfecting-Antibacterial-Wipes-Value/dp/B00IA6IBP2/ref=zg_bs_pantry_5?_encoding=UTF8&psc=1&refRID=87WNXTV5Q1ASMF7HE10X,706,4.7 out of 5 stars,$8.47,"https://images-na.ssl-images-amazon.com/images/I/81G2T0QgUKL._AC_UL200_SR200,200_.jpg"
Prime Pantry,"Heinz Tomato Original Ketchup, 32 Ounce Bottle",https://www.amazon.com/Heinz-Tomato-Original-Ketchup-Bottle/dp/B000WHXN3C/ref=zg_bs_pantry_6?_encoding=UTF8&psc=1&refRID=87WNXTV5Q1ASMF7HE10X,738,4.6 out of 5 stars,$2.78,"https://images-na.ssl-images-amazon.com/images/I/91xjgGUBsQL._AC_UL200_SR200,200_.jpg"
Prime Pantry,"Ziploc Sandwich Bags, 90 Count",https://www.amazon.com/Ziploc-Sandwich-Bags-90-Count/dp/B00RBFGAX8/ref=zg_bs_pantry_7?_encoding=UTF8&psc=1&refRID=87WNXTV5Q1ASMF7HE10X,747,4.4 out of 5 stars,$2.69,"https://images-na.ssl-images-amazon.com/images/I/81q7SmZ5OTL._AC_UL200_SR200,200_.jpg"
Prime Pantry,"Dawn Ultra Dishwashing Liquid, Original, 19.4 Fl oz, 2 Count",https://www.amazon.com/Dawn-Ultra-Dishwashing-Liquid-Original/dp/B079J67GL7/ref=zg_bs_pantry_8?_encoding=UTF8&psc=1&refRID=87WNXTV5Q1ASMF7HE10X,96,4.8 out of 5 stars,$4.98,"https://images-na.ssl-images-amazon.com/images/I/91o-pakGWpL._AC_UL200_SR200,200_.jpg"
